algorithm,num_envs,layout,seed,kind,path,bytes,config_path,config_env,config_model,random_reset,check_held_out,heldout_random,config_layouts,total_timesteps,rollout_steps,xp_partner,status,update_steps,parameter_count,conv_shapes,params_sha256
E3T,256,wall_a,5,best_e3t,ckpts/e3t/ToyCoopNoPink/modified_wall/wall_a_with_xp_numenv256/ikFalse/reset_all/e3t/lr-20260911-225507/seed5_best_e3t.pkl,19607859,outputs/2026-09-11/22-55-07/.hydra/config.yaml,ToyCoopNoPink,E3T,False,False,,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3468,4901387,"{""/params/Conv_0/kernel"": [2, 2, 4, 512], ""/params/Conv_1/kernel"": [2, 2, 512, 256]}",c8e8a4f268b3f5029691ab928c8d433d2feed9ed542cf1dfa4f03da0808bdab1
E3T,256,wall_a,5,final,ckpts/e3t/ToyCoopNoPink/modified_wall/wall_a_with_xp_numenv256/ikFalse/reset_all/e3t/lr-20260911-225507/seed5_ckpt0_e3t_updates3906.pkl,19608674,outputs/2026-09-11/22-55-07/.hydra/config.yaml,ToyCoopNoPink,E3T,False,False,,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,4901387,"{""/params/Conv_0/kernel"": [2, 2, 4, 512], ""/params/Conv_1/kernel"": [2, 2, 512, 256]}",193d76e10637a469a8c1db519e888cbcc882a85838a47b270ef6dac1b1f41744
IDAAC+CEC,256,mixed,98,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260819-144828/seed98_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-19/14-48-28/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",61e67b0d037eb582c7fbd64a7a49b115ab0e1ea554222d8b625e775ed575e117
IDAAC+CEC,256,mixed,0,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260819-224519/seed0_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-19/22-45-19/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",075e9b5b63d2b82fa69cff39ae1682e8b5e7181d6c6182b6eb3b5191d7c8d6c0
IDAAC+CEC,256,mixed,1,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260820-065014/seed1_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-20/06-50-14/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",9a7e0d6c3dba6e8fe2d06f708b969ba8efaf72aafd5f0c6c0e3a80d4df2ede9c
IDAAC+CEC,256,mixed,2,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260820-144619/seed2_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-20/14-46-18/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",5a0e10035845436223147c6c65faaf2dc26fcf0ef6205a4cb5df373f4489c8ec
IDAAC+CEC,256,mixed,3,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260820-225204/seed3_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-20/22-52-03/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",41963f87589e4644f2bfc9f8c4db575654104de113d36c570052dbe33af5dddc
IDAAC+CEC,256,mixed,4,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260821-064716/seed4_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-21/06-47-16/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",9bce06d23ca95a1b95efeab504fb926375d3a80094e91b0c6355ff7e7ebc2a78
IDAAC+CEC,256,mixed,5,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/lr-20260821-142940/seed5_ckpt0_improved_updates3906.pkl,13377786,outputs/2026-08-21/14-29-40/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",3965d509cfd7f24f4575e6d3f81b826387b5f7eb7c2c352d211d4d02e3a7dbd6
IDAAC+CEC,64,mixed,98,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260831-062428/seed98_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-08-31/06-24-28/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",c27544c5bed5ac1cb7fc622a04d2a5a7e2f9039ac399b4aad71747b596fadb48
IDAAC+CEC,64,mixed,0,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260902-033921/seed0_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-02/03-39-21/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",f67cd9cadf8f893c989276e17d6d0e22ce7502e8a94053d558b5b63b881b02e9
IDAAC+CEC,64,mixed,1,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260903-012535/seed1_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-03/01-25-35/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",2420f9506f6360adbb3c9a4f866975e5af5599a61d0f8e49bc4693b2a3aeb413
IDAAC+CEC,64,mixed,2,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260903-180910/seed2_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-03/18-09-10/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",1985e0f5621ba7cb8ec94544beaf9b2dbdfd7ddb06c853898f1842b6818732cf
IDAAC+CEC,64,mixed,3,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260904-105033/seed3_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-04/10-50-33/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",dc6c941b93dd498d11745f0ff490875e716fb94d0fc64c34a18dd4ed8059f0b9
IDAAC+CEC,64,mixed,4,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260905-034740/seed4_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-05/03-47-40/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",b8daeb6860dbca4c8896d52b61072b61b19afddbfb6f733789229846d7aec60b
IDAAC+CEC,64,mixed,5,final,ckpts/idaac/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/lr-20260905-204005/seed5_ckpt0_improved_updates15625.pkl,13377786,outputs/2026-09-05/20-40-05/.hydra/config.yaml,ToyCoopNoPink,CEC_IDAAC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,3343628,"{""/params/actor_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/actor_trunk/conv_1/kernel"": [2, 2, 64, 32], ""/params/critic_trunk/conv_0/kernel"": [2, 2, 4, 64], ""/params/critic_trunk/conv_1/kernel"": [2, 2, 64, 32]}",81fb46e5b915b43950823bc15a3841bf127f61508ce925a26d76dce6d5aca617
